,genome_id,source,organism,genus,species,strain,closest_placement_reference,Bin Id,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,contig count,Genome size (bp),ctg_N50,ctg_L50,ctg_N90,ctg_L90,ctg_max,gc_avg,gc_std,CDS,Completeness (%),Contamination (%),Relative abundance (%),5S-full,5S-partial,16S-full,16S-partial,23S-full,23S-partial,Circular,Taxa (GTDB),Genome,Phylum,# of Contigs,Length (bp),CheckM Completeness %,CheckM Contamination %,ncbi_mapping,Level,WGS,BioSample,Isolate,Taxonomy,original_genome_id,%GC,CheckM completeness,CheckM contamination,MAG draft quality,Site,Year,Environment,Sample,Depth (cm),BGCs,BGCs (in >10kb contigs),CD domains,KS domains,CD+KS domains,Depth trend,Vegetation trend,Previous publication,classification,viewable,sample,name,sequences,location,basepairs,created_on,coordinates,attributes,material,biome,library,country,sequencing_method,sequence_type,feature,GC,GC std,Genome size,# ambiguous bases,# scaffolds,# contigs,Longest scaffold,Longest contig,N50 (scaffolds),N50 (contigs),Mean scaffold length,Mean contig length,Coding density,Translation table,# predicted genes,Chrs
73,bin3c.213,custom,,,,,,bin3c.213.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,8.0,253.0,1.0,0.0,1.0,0.0,95.3,2.35,14.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,bin3c.214,custom,,,,,,bin3c.214.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,18.0,240.0,5.0,0.0,0.0,0.0,90.9,0.76,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,bin3c.215,custom,,,,,,bin3c.215.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,3.0,256.0,4.0,0.0,0.0,0.0,98.97,2.24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,bin3c.216,custom,,,,,,bin3c.216.contigs,c__Clostridia (UID1118),387.0,223.0,124.0,6.0,213.0,3.0,1.0,0.0,0.0,96.51,3.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,bin3c.217,custom,,,,,,bin3c.217.contigs,o__Bacteroidales (UID2617),213.0,406.0,265.0,4.0,400.0,2.0,0.0,0.0,0.0,98.93,0.75,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,bin3c.218,custom,,,,,,bin3c.218.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,5.0,249.0,9.0,0.0,0.0,0.0,97.76,4.19,77.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,bin3c.219,custom,,,,,,bin3c.219.contigs,o__Clostridiales (UID1212),172.0,257.0,149.0,5.0,252.0,0.0,0.0,0.0,0.0,97.29,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,bin3c.22,custom,,,,,,bin3c.22.contigs,k__Bacteria (UID2565),2921.0,142.0,87.0,3.0,132.0,7.0,0.0,0.0,0.0,97.63,3.87,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,bin3c.223,custom,,,,,,bin3c.223.contigs,p__Proteobacteria (UID3887),1487.0,255.0,158.0,0.0,255.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,bin3c.22331,custom,,,,,,bin3c.22331.contigs,k__Bacteria (UID2328),3167.0,126.0,75.0,3.0,121.0,2.0,0.0,0.0,0.0,96.0,1.33,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,bin3c.225,custom,,,,,,bin3c.225.contigs,k__Bacteria (UID2982),88.0,229.0,147.0,12.0,212.0,5.0,0.0,0.0,0.0,92.52,2.72,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,bin3c.226,custom,,,,,,bin3c.226.contigs,o__Bacteroidales (UID2617),213.0,406.0,265.0,22.0,383.0,1.0,0.0,0.0,0.0,94.34,0.19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,bin3c.229,custom,,,,,,bin3c.229.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,14.0,244.0,5.0,0.0,0.0,0.0,93.71,1.61,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,bin3c.231,custom,,,,,,bin3c.231.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,21.0,233.0,9.0,0.0,0.0,0.0,90.02,4.16,55.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,bin3c.232,custom,,,,,,bin3c.232.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,1.0,254.0,8.0,0.0,0.0,0.0,99.66,4.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,bin3c.233,custom,,,,,,bin3c.233.contigs,o__Clostridiales (UID1226),155.0,278.0,158.0,1.0,277.0,0.0,0.0,0.0,0.0,99.37,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,bin3c.235,custom,,,,,,bin3c.235.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,7.0,256.0,0.0,0.0,0.0,0.0,96.14,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,bin3c.236,custom,,,,,,bin3c.236.contigs,c__Clostridia (UID1118),387.0,223.0,124.0,2.0,220.0,1.0,0.0,0.0,0.0,98.39,0.27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,bin3c.237,custom,,,,,,bin3c.237.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,1.0,262.0,0.0,0.0,0.0,0.0,99.33,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,bin3c.239,custom,,,,,,bin3c.239.contigs,o__Clostridiales (UID1212),172.0,257.0,149.0,6.0,251.0,0.0,0.0,0.0,0.0,96.98,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,bin3c.241,custom,,,,,,bin3c.241.contigs,o__Clostridiales (UID1226),155.0,278.0,158.0,1.0,277.0,0.0,0.0,0.0,0.0,99.37,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,bin3c.242,custom,,,,,,bin3c.242.contigs,p__Firmicutes (UID240),1318.0,179.0,104.0,7.0,169.0,3.0,0.0,0.0,0.0,93.27,1.76,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,bin3c.244,custom,,,,,,bin3c.244.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,5.0,257.0,1.0,0.0,0.0,0.0,96.64,0.67,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,bin3c.245,custom,,,,,,bin3c.245.contigs,o__Clostridiales (UID1120),304.0,247.0,141.0,3.0,244.0,0.0,0.0,0.0,0.0,98.23,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,bin3c.246,custom,,,,,,bin3c.246.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,2.0,258.0,3.0,0.0,0.0,0.0,99.22,1.68,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,bin3c.249,custom,,,,,,bin3c.249.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,7.0,253.0,3.0,0.0,0.0,0.0,95.97,0.89,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,bin3c.250,custom,,,,,,bin3c.250.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,7.0,255.0,1.0,0.0,0.0,0.0,96.87,0.67,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,bin3c.251,custom,,,,,,bin3c.251.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,7.0,250.0,6.0,0.0,0.0,0.0,95.64,3.36,83.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,bin3c.252,custom,,,,,,bin3c.252.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,5.0,247.0,11.0,0.0,0.0,0.0,97.87,3.67,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,bin3c.254,custom,,,,,,bin3c.254.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,10.0,250.0,3.0,0.0,0.0,0.0,94.41,2.01,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,bin3c.26,custom,,,,,,bin3c.26.contigs,k__Bacteria (UID2569),434.0,278.0,186.0,13.0,259.0,6.0,0.0,0.0,0.0,94.78,2.69,66.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,bin3c.260,custom,,,,,,bin3c.260.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,13.0,246.0,4.0,0.0,0.0,0.0,94.44,2.68,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,bin3c.262,custom,,,,,,bin3c.262.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,19.0,242.0,2.0,0.0,0.0,0.0,91.37,1.34,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,bin3c.264,custom,,,,,,bin3c.264.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,14.0,240.0,9.0,0.0,0.0,0.0,93.53,4.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,bin3c.266,custom,,,,,,bin3c.266.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,19.0,241.0,3.0,0.0,0.0,0.0,95.85,1.34,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,bin3c.270,custom,,,,,,bin3c.270.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,9.0,251.0,2.0,1.0,0.0,0.0,94.3,1.68,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,bin3c.271,custom,,,,,,bin3c.271.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,4.0,255.0,4.0,0.0,0.0,0.0,97.65,2.68,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,bin3c.273,custom,,,,,,bin3c.273.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,6.0,254.0,3.0,0.0,0.0,0.0,97.29,1.57,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,bin3c.274,custom,,,,,,bin3c.274.contigs,f__Lachnospiraceae (UID1255),90.0,354.0,174.0,10.0,342.0,1.0,1.0,0.0,0.0,96.25,1.44,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,bin3c.275,custom,,,,,,bin3c.275.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,4.0,256.0,3.0,0.0,0.0,0.0,97.76,2.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,bin3c.276,custom,,,,,,bin3c.276.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,24.0,238.0,1.0,0.0,0.0,0.0,90.72,0.67,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,bin3c.279,custom,,,,,,bin3c.279.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,3.0,259.0,0.0,0.0,1.0,0.0,98.43,2.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,bin3c.280,custom,,,,,,bin3c.280.contigs,o__Bacteroidales (UID2657),160.0,492.0,269.0,10.0,482.0,0.0,0.0,0.0,0.0,97.09,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,bin3c.282,custom,,,,,,bin3c.282.contigs,c__Clostridia (UID1118),387.0,223.0,124.0,5.0,218.0,0.0,0.0,0.0,0.0,97.58,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,bin3c.284,custom,,,,,,bin3c.284.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,20.0,242.0,1.0,0.0,0.0,0.0,90.9,0.67,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,bin3c.291,custom,,,,,,bin3c.291.contigs,o__Bacteroidales (UID2617),213.0,406.0,265.0,4.0,397.0,5.0,0.0,0.0,0.0,98.49,1.58,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,bin3c.292,custom,,,,,,bin3c.292.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,0.0,254.0,9.0,0.0,0.0,0.0,100.0,3.36,44.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,bin3c.293,custom,,,,,,bin3c.293.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,22.0,238.0,3.0,0.0,0.0,0.0,91.75,1.23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,bin3c.296,custom,,,,,,bin3c.296.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,1.0,259.0,3.0,0.0,0.0,0.0,99.33,1.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,bin3c.29644,custom,,,,,,bin3c.29644.contigs,k__Bacteria (UID2329),174.0,149.0,89.0,10.0,138.0,1.0,0.0,0.0,0.0,91.46,0.56,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,bin3c.297,custom,,,,,,bin3c.297.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,5.0,257.0,1.0,0.0,0.0,0.0,97.32,0.67,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,bin3c.299,custom,,,,,,bin3c.299.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,4.0,255.0,4.0,0.0,0.0,0.0,97.32,1.34,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,bin3c.302,custom,,,,,,bin3c.302.contigs,c__Clostridia (UID1118),387.0,223.0,124.0,7.0,213.0,3.0,0.0,0.0,0.0,95.56,1.61,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,bin3c.306,custom,,,,,,bin3c.306.contigs,c__Clostridia (UID1118),387.0,223.0,124.0,15.0,206.0,2.0,0.0,0.0,0.0,91.91,0.88,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,bin3c.308,custom,,,,,,bin3c.308.contigs,c__Deltaproteobacteria (UID3218),61.0,284.0,169.0,4.0,267.0,13.0,0.0,0.0,0.0,97.63,2.76,76.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,bin3c.309,custom,,,,,,bin3c.309.contigs,f__Lachnospiraceae (UID1256),33.0,333.0,171.0,15.0,318.0,0.0,0.0,0.0,0.0,94.35,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,bin3c.310,custom,,,,,,bin3c.310.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,22.0,238.0,3.0,0.0,0.0,0.0,90.49,2.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,bin3c.312,custom,,,,,,bin3c.312.contigs,o__Bacteroidales (UID2617),213.0,406.0,265.0,13.0,387.0,6.0,0.0,0.0,0.0,96.23,1.89,83.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,bin3c.314,custom,,,,,,bin3c.314.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,2.0,259.0,2.0,0.0,0.0,0.0,99.11,1.34,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,bin3c.315,custom,,,,,,bin3c.315.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,17.0,245.0,1.0,0.0,0.0,0.0,92.78,0.67,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,bin3c.318,custom,,,,,,bin3c.318.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,7.0,254.0,2.0,0.0,0.0,0.0,97.09,1.34,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,bin3c.319,custom,,,,,,bin3c.319.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,4.0,255.0,4.0,0.0,0.0,0.0,97.32,2.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,bin3c.320,custom,,,,,,bin3c.320.contigs,o__Clostridiales (UID1212),172.0,257.0,149.0,3.0,250.0,4.0,0.0,0.0,0.0,97.99,2.68,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,bin3c.322,custom,,,,,,bin3c.322.contigs,o__Bacteroidales (UID2617),213.0,406.0,265.0,34.0,357.0,14.0,1.0,0.0,0.0,90.5,3.98,64.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,bin3c.324,custom,,,,,,bin3c.324.contigs,f__Lachnospiraceae (UID1256),33.0,333.0,171.0,16.0,315.0,2.0,0.0,0.0,0.0,92.98,1.17,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,bin3c.327,custom,,,,,,bin3c.327.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,10.0,245.0,8.0,0.0,0.0,0.0,94.85,4.14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,bin3c.32918,custom,,,,,,bin3c.32918.contigs,k__Bacteria (UID2329),174.0,149.0,89.0,8.0,139.0,2.0,0.0,0.0,0.0,92.7,1.69,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,bin3c.332,custom,,,,,,bin3c.332.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,19.0,241.0,3.0,0.0,0.0,0.0,90.94,2.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,bin3c.333,custom,,,,,,bin3c.333.contigs,o__Clostridiales (UID1212),172.0,261.0,147.0,14.0,247.0,0.0,0.0,0.0,0.0,92.35,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,bin3c.334,custom,,,,,,bin3c.334.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,7.0,252.0,4.0,0.0,0.0,0.0,95.3,2.68,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,bin3c.336,custom,,,,,,bin3c.336.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,7.0,253.0,3.0,0.0,0.0,0.0,95.97,1.57,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,bin3c.337,custom,,,,,,bin3c.337.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,14.0,249.0,0.0,0.0,0.0,0.0,92.73,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,bin3c.338,custom,,,,,,bin3c.338.contigs,c__Clostridia (UID1118),387.0,223.0,124.0,14.0,208.0,1.0,0.0,0.0,0.0,92.88,0.81,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,bin3c.339,custom,,,,,,bin3c.339.contigs,p__Bacteroidetes (UID2605),350.0,314.0,208.0,1.0,308.0,5.0,0.0,0.0,0.0,99.52,2.4,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,bin3c.340,custom,,,,,,bin3c.340.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,16.0,247.0,0.0,0.0,0.0,0.0,92.37,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,bin3c.341,custom,,,,,,bin3c.341.contigs,c__Deltaproteobacteria (UID3218),61.0,284.0,169.0,6.0,275.0,3.0,0.0,0.0,0.0,96.45,0.99,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,bin3c.343,custom,,,,,,bin3c.343.contigs,o__Clostridiales (UID1212),172.0,263.0,149.0,6.0,255.0,2.0,0.0,0.0,0.0,96.64,1.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
