assembly_level,checkm_completeness,checkm_contamination,genome_size,ncbi_bioproject,mimag_quality,source,genome_id,gtdb_taxonomy,total_bgcs,bgcs_on_contig_edge
Contig/Scaffold,NA,3.87,5207422,PRJNA386568,MQ,genbank,GCA_003157735.1,d__Bacteria;p__Myxococcota;c__Polyangia;o__Palsa-1104;f__Fen-1088;g__Fen-1137;s__Fen-1137 sp003158395,8,8
Contig/Scaffold,NA,4.74,4974420,PRJNA415343,MQ,genbank,GCA_003353845.1,d__Bacteria;p__Myxococcota;c__UBA9160;o__UBA9160;f__GLO-12;g__GLO-12;s__GLO-12 sp003353845,1,1
Contig/Scaffold,NA,1.94,5539874,PRJNA450161,MQ,genbank,GCA_003576805.1,d__Bacteria;p__Myxococcota;c__UBA9160;o__UBA9160;f__UBA9160;g__PR03;s__PR03 sp003576805,4,4
Contig/Scaffold,NA,2.58,3518506,PRJNA362212,MQ,genbank,GCA_003647035.1,d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__SG8-38;g__SG8-38;s__SG8-38 sp003647035,2,2
Contig/Scaffold,NA,1.94,3629794,PRJNA521725,MQ,genbank,GCA_009692535.1,d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__SHYZ01;g__SHYZ01;s__SHYZ01 sp009692535,4,3
Contig/Scaffold,NA,1.29,3754300,PRJNA405969,MQ,genbank,GCA_009992505.1,d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__SG8-38;g__JAADHO01;s__JAADHO01 sp009992505,4,4
Contig/Scaffold,NA,2.16,9530896,PRJNA598059,MQ,genbank,GCA_011526095.1,d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__WYBA01;s__WYBA01 sp011526095,9,6
Contig/Scaffold,NA,4.26,9921457,PRJNA555798,MQ,genbank,GCA_013297655.1,d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__JAAFHV01;s__JAAFHV01 sp013297655,15,11
Contig/Scaffold,NA,1.29,4443355,PRJEB31362,MQ,genbank,GCA_900696485.1,d__Bacteria;p__Myxococcota;c__UBA9160;o__UBA9160;f__UBA9160;g__CAADGG01;s__CAADGG01 sp900696485,4,0
Contig/Scaffold,NA,3.36,5955684,PRJEB38681,MQ,genbank,GCA_903835925.1,d__Bacteria;p__Myxococcota;c__UBA796;o__UBA796;f__SXON01;g__SXON01;s__SXON01 sp903885375,9,7
Contig/Scaffold,NA,2.8,7486065,PRJEB38681,MQ,genbank,GCA_903891995.1,d__Bacteria;p__Myxococcota;c__UBA796;o__UBA796;f__SXON01;g__SXON01;s__SXON01 sp903921785,11,9
Contig/Scaffold,NA,1.64,4856666,PRJEB38681,MQ,genbank,GCA_903899815.1,d__Bacteria;p__Myxococcota;c__UBA9042;o__DTJE01;f__DTJE01;g__CAIZWN01;s__CAIZWN01 sp903936705,6,5
Contig/Scaffold,NA,3.38,4695642,PRJEB38681,MQ,genbank,GCA_903911155.1,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Anaeromyxobacteraceae;g__CAIOAK01;s__CAIOAK01 sp903904005,8,6
Contig/Scaffold,NA,2.9,7682706,PRJEB38681,MQ,genbank,GCA_903911575.1,d__Bacteria;p__Myxococcota;c__UBA796;o__UBA796;f__SXON01;g__CAIUMM01;s__CAIUMM01 sp903875225,14,10
Contig/Scaffold,NA,2.29,5424386,PRJEB38681,MQ,genbank,GCA_903935365.1,d__Bacteria;p__Myxococcota;c__UBA9042;o__DTJE01;f__DTJE01;g__CAIZWN01;s__CAIZWN01 sp903847405,5,5
Contig/Scaffold,NA,2.69,4925032,PRJEB38681,MQ,genbank,GCA_903959675.1,d__Bacteria;p__Myxococcota;c__UBA9042;o__UBA9042;f__UBA9042;g__CAJBNH01;s__CAJBNH01 sp903955385,2,2
Contig/Scaffold,NA,1.64,4763493,PRJEB38681,MQ,genbank,GCA_903960075.1,d__Bacteria;p__Myxococcota;c__UBA9042;o__DTJE01;f__DTJE01;g__CAIZWN01;s__CAIZWN01 sp903936705,6,4
Contig/Scaffold,NA,1.3,9271183,PRJNA224116,HQ,refseq,GCF_000278585.1,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Myxococcus;s__Myxococcus xanthus,24,3
Complete/Chromosome,NA,4.19,10327335,PRJNA224116,HQ,refseq,GCF_000737325.1,d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Sandaracinaceae;g__Sandaracinus;s__Sandaracinus amylolyticus,20,0
Contig/Scaffold,NA,4.29,12059053,PRJNA224116,HQ,refseq,GCF_002343915.1,d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__Nannocystis;s__Nannocystis exedens,31,0
Contig/Scaffold,NA,3.35,5329124,PRJNA224116,MQ,refseq,GCF_004005565.1,d__Bacteria;p__Myxococcota;c__Bradymonadia;o__Bradymonadales;f__Bradymonadaceae;g__Lujinxingia;s__Lujinxingia sediminis,6,0
Complete/Chromosome,NA,0.65,9262965,PRJNA224116,HQ,refseq,GCF_006401215.1,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Myxococcus;s__Myxococcus xanthus_A,23,0
Contig/Scaffold,NA,2.4,10256052,PRJNA224116,HQ,refseq,GCF_013116705.1,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Corallococcus;s__Corallococcus exercitus,48,40
Contig/Scaffold,NA,3.77,9190306,PRJNA224116,HQ,refseq,GCF_013116835.1,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Myxococcus;s__Myxococcus sp010998615,24,13
Contig/Scaffold,NA,4.55,9365767,PRJNA224116,HQ,refseq,GCF_900109545.1,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Stigmatella;s__Stigmatella aurantiaca,26,5
Contig/Scaffold,NA,6.12,6549744,PRJNA321808,MQ,genbank,GCA_002070115.1,d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__MWCO01;s__MWCO01 sp002070115,4,3
Contig/Scaffold,NA,2.9,4192562,PRJNA348753,MQ,genbank,GCA_002309015.1,d__Bacteria;p__Myxococcota;c__Bradymonadia;o__UBA7976;f__UBA1532;g__UBA1238;s__UBA1238 sp002309015,2,1
Contig/Scaffold,NA,7.81,10752934,PRJNA391943,MQ,genbank,GCA_002731275.1,d__Bacteria;p__Myxococcota;c__UBA6777;o__UBA6777;f__UBA6777;g__UBA6777;s__UBA6777 sp002731275,16,8
Contig/Scaffold,NA,0.65,6356344,PRJNA386568,MQ,genbank,GCA_003158455.1,d__Bacteria;p__Myxococcota;c__Polyangia;o__Palsa-1104;f__Fen-1088;g__Fen-1137;s__Fen-1137 sp003158455,12,12
Contig/Scaffold,NA,0.99,4887905,PRJNA386568,MQ,genbank,GCA_003171435.1,d__Bacteria;p__Myxococcota;c__Polyangia;o__Palsa-1104;f__Fen-1088;g__Fen-1137;s__Fen-1137 sp003157775,4,4
Contig/Scaffold,NA,0.32,3404290,PRJNA362212,MQ,genbank,GCA_003647095.1,d__Bacteria;p__Myxococcota;c__B64-G9;o__B64-G9;f__B64-G9;g__B64-G9;s__B64-G9 sp003647095,2,2
Contig/Scaffold,NA,3.93,9392876,PRJNA514088,MQ,genbank,GCA_004297725.1,d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Ga0077539;g__SCUS01;s__SCUS01 sp004297725,15,5
Contig/Scaffold,NA,1.85,3825669,PRJNA531348,MQ,genbank,GCA_005793165.1,d__Bacteria;p__Myxococcota;c__UBA796;o__UBA796;f__GCA-2862545;g__SXOB01;s__SXOB01 sp005776945,10,7
Contig/Scaffold,NA,0,4870963,PRJNA531348,MQ,genbank,GCA_005797785.1,d__Bacteria;p__Myxococcota;c__UBA796;o__UBA796;f__GCA-2862545;g__SYKL01;s__SYKL01 sp005797785,9,9
Contig/Scaffold,NA,1.94,4364591,PRJNA531348,MQ,genbank,GCA_005800325.1,d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__SYFR01;s__SYFR01 sp005800325,4,4
Contig/Scaffold,NA,2.15,5475727,PRJNA453733,MQ,genbank,GCA_007127895.1,d__Bacteria;p__Myxococcota;c__Bradymonadia;o__Bradymonadales;f__Bradymonadaceae;g__SKON01;s__SKON01 sp007120035,7,6
Contig/Scaffold,NA,2.15,5104773,PRJNA453733,MQ,genbank,GCA_007134325.1,d__Bacteria;p__Myxococcota;c__Bradymonadia;o__Bradymonadales;f__Bradymonadaceae;g__SKON01;s__SKON01 sp007120035,8,8
Contig/Scaffold,NA,4,4944398,PRJNA521725,MQ,genbank,GCA_009692505.1,d__Bacteria;p__Myxococcota;c__Bradymonadia;o__UBA7976;f__UBA1532;g__SHZC01;s__SHZC01 sp009692505,5,3
Contig/Scaffold,NA,1.29,2621058,PRJNA560329,MQ,genbank,GCA_009786045.1,d__Bacteria;p__Myxococcota;c__Bradymonadia;o__UBA4248;f__UBA4248;g__WQTY01;s__WQTY01 sp009786045,1,1
Contig/Scaffold,NA,0.65,1746829,PRJNA560329,MQ,genbank,GCA_009787575.1,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__WRKR01;s__WRKR01 sp009786315,2,2
Contig/Scaffold,NA,2.98,5596993,PRJNA428417,MQ,genbank,GCA_009936995.1,d__Bacteria;p__Myxococcota;c__UBA796;o__UBA796;f__GCA-2862545;g__JAACDH01;s__JAACDH01 sp009936995,8,8
Contig/Scaffold,NA,3.46,4071511,PRJNA609151,MQ,genbank,GCA_013002645.1,d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__SG8-38;g__SG8-38;s__SG8-38 sp013002645,6,6
Contig/Scaffold,NA,3.84,2967034,PRJNA562730,MQ,genbank,GCA_013139265.1,d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__SG8-38;g__SG8-38;s__SG8-38 sp003647035,1,0
Contig/Scaffold,NA,2.62,6741403,PRJNA482655,MQ,genbank,GCA_013215605.1,d__Bacteria;p__Myxococcota;c__UBA9160;o__UBA9160;f__SMWR01;g__JABSQW01;s__JABSQW01 sp013215605,6,4
Contig/Scaffold,NA,4.84,8114165,PRJNA630822,MQ,genbank,GCA_013813765.1,d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__JABFXX01;s__JABFXX01 sp013813765,4,4
Contig/Scaffold,NA,2.93,8526709,PRJEB30654,MQ,genbank,GCA_902826865.1,d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__Ga0077550;s__Ga0077550 sp902826865,15,11
Contig/Scaffold,NA,2.52,5872772,PRJEB38681,MQ,genbank,GCA_903850605.1,d__Bacteria;p__Myxococcota;c__UBA796;o__UBA796;f__SXON01;g__CAIUMM01;s__CAIUMM01 sp903900265,10,8
Contig/Scaffold,NA,2.37,4686672,PRJEB38681,MQ,genbank,GCA_903870415.1,d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__CAIQDA01;s__CAIQDA01 sp903870415,3,3
Contig/Scaffold,NA,2.9,7194326,PRJEB38681,MQ,genbank,GCA_903875225.1,d__Bacteria;p__Myxococcota;c__UBA796;o__UBA796;f__SXON01;g__CAIUMM01;s__CAIUMM01 sp903875225,13,3
Contig/Scaffold,NA,2.6,8787290,PRJEB38681,MQ,genbank,GCA_903906315.1,d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__CAIVJW01;s__CAIVJW01 sp903906315,8,7
Contig/Scaffold,NA,3.58,3490101,PRJEB38681,MQ,genbank,GCA_903923815.1,d__Bacteria;p__Myxococcota;c__UBA9042;o__CAIXZC01;f__CAIXZC01;g__CAIXZC01;s__CAIXZC01 sp903923815,2,2
Contig/Scaffold,NA,3.08,10265408,PRJNA224116,HQ,refseq,GCF_000168055.1,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Stigmatella;s__Stigmatella aurantiaca_A,53,35
Complete/Chromosome,NA,2.73,5045683,PRJNA224116,MQ,refseq,GCF_003258315.1,d__Bacteria;p__Myxococcota;c__Bradymonadia;o__Bradymonadales;f__Bradymonadaceae;g__Bradymonas;s__Bradymonas sediminis,5,0
Contig/Scaffold,NA,1.43,10148184,PRJNA224116,HQ,refseq,GCF_003611585.1,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Corallococcus;s__Corallococcus exercitus,47,45
Contig/Scaffold,NA,1.32,10393104,PRJNA224116,HQ,refseq,GCF_003611735.1,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Corallococcus;s__Corallococcus sicarius,47,41
Contig/Scaffold,NA,4.22,12310099,PRJNA224116,HQ,refseq,GCF_005144635.1,d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__Polyangium;s__Polyangium sp005144635,27,4
Contig/Scaffold,NA,0.82,9062526,PRJNA224116,HQ,refseq,GCF_006547345.1,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Myxococcus;s__Myxococcus sp010998615,23,10
Contig/Scaffold,NA,0.81,9106805,PRJNA224116,HQ,refseq,GCF_006547365.1,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Myxococcus;s__Myxococcus virescens,25,11
Contig/Scaffold,NA,4.08,10760459,PRJNA224116,HQ,refseq,GCF_009649845.1,d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__Polyangium;s__Polyangium spumosum,26,6
Contig/Scaffold,NA,1.29,6926196,PRJNA224116,HQ,refseq,GCF_009659535.1,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Aggregicoccus;s__Aggregicoccus sp009659535,7,0
Contig/Scaffold,NA,2.11,12670262,PRJNA224116,HQ,refseq,GCF_010894435.1,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Myxococcus;s__Myxococcus sp010894435,41,10
Contig/Scaffold,NA,1.3,9128107,PRJNA224116,HQ,refseq,GCF_013116805.1,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Myxococcus;s__Myxococcus xanthus,24,4
Contig/Scaffold,NA,1.95,11364570,PRJNA224116,HQ,refseq,GCF_013336715.1,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Myxococcus;s__Myxococcus sp013336725,30,6
Contig/Scaffold,NA,2.6,8798398,PRJNA224116,HQ,refseq,GCF_013372605.1,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Myxococcus;s__Myxococcus sp013372585,34,26
Contig/Scaffold,NA,7.17,10191568,PRJNA348753,MQ,genbank,GCA_002320695.1,d__Bacteria;p__Myxococcota;c__UBA6777;o__UBA6777;f__UBA6777;g__UBA6777;s__UBA6777 sp002731275,15,9
Contig/Scaffold,NA,2.52,6755994,PRJNA348753,MQ,genbank,GCA_002343455.1,d__Bacteria;p__Myxococcota;c__UBA796;o__UBA796;f__UBA796;g__UBA2385;s__UBA2385 sp002343455,12,10
Contig/Scaffold,NA,1.94,4857186,PRJNA348753,MQ,genbank,GCA_002390675.1,d__Bacteria;p__Myxococcota;c__UBA9160;o__UBA9160;f__UBA4427;g__UBA4427;s__UBA4427 sp002390675,5,4
Contig/Scaffold,NA,4.09,5630043,PRJNA386568,MQ,genbank,GCA_003136135.1,d__Bacteria;p__Myxococcota;c__Polyangia;o__Palsa-1104;f__Fen-1088;g__Fen-1137;s__Fen-1137 sp003158735,7,7
Contig/Scaffold,NA,1.64,5478163,PRJNA386568,MQ,genbank,GCA_003157775.1,d__Bacteria;p__Myxococcota;c__Polyangia;o__Palsa-1104;f__Fen-1088;g__Fen-1137;s__Fen-1137 sp003157775,8,8
Contig/Scaffold,NA,4.52,5349416,PRJNA386568,MQ,genbank,GCA_003158395.1,d__Bacteria;p__Myxococcota;c__Polyangia;o__Palsa-1104;f__Fen-1088;g__Fen-1137;s__Fen-1137 sp003158395,7,6
Contig/Scaffold,NA,4.59,6494936,PRJNA386568,MQ,genbank,GCA_003158735.1,d__Bacteria;p__Myxococcota;c__Polyangia;o__Palsa-1104;f__Fen-1088;g__Fen-1137;s__Fen-1137 sp003158735,9,9
Contig/Scaffold,NA,3.18,4932775,PRJNA386568,MQ,genbank,GCA_003162095.1,d__Bacteria;p__Myxococcota;c__Polyangia;o__Palsa-1104;f__Fen-1088;g__Fen-1137;s__Fen-1137 sp003158395,6,5
Contig/Scaffold,NA,3.39,5341198,PRJNA392119,MQ,genbank,GCA_003696105.1,d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__J016;g__J016;s__J016 sp003696105,4,4
Contig/Scaffold,NA,4.52,6995422,PRJNA531348,MQ,genbank,GCA_005776585.1,d__Bacteria;p__Myxococcota;c__UBA9042;o__GCA-2863065;f__GCA-2863065;g__SXOX01;s__SXOX01 sp005776585,8,4
Contig/Scaffold,NA,1.01,3877930,PRJNA531348,MQ,genbank,GCA_005776945.1,d__Bacteria;p__Myxococcota;c__UBA796;o__UBA796;f__GCA-2862545;g__SXOB01;s__SXOB01 sp005776945,11,6
Contig/Scaffold,NA,1.51,4024030,PRJNA449266,MQ,genbank,GCA_005879505.1,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__40CM-4-68-19;g__40CM-4-68-19;s__40CM-4-68-19 sp005879505,6,6
Contig/Scaffold,NA,0,6101368,PRJNA521725,MQ,genbank,GCA_009692555.1,d__Bacteria;p__Myxococcota;c__Polyangia;o__Palsa-1104;f__Palsa-1104;g__SHYY01;s__SHYY01 sp009692555,8,6
Contig/Scaffold,NA,1.94,4199173,PRJNA560329,MQ,genbank,GCA_009780955.1,d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__Labilithrix;s__Labilithrix sp009780955,5,4
Contig/Scaffold,NA,0,1979681,PRJNA560329,MQ,genbank,GCA_009786635.1,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__WRKR01;s__WRKR01 sp009786315,3,3
Contig/Scaffold,NA,0.97,3424255,PRJNA594844,MQ,genbank,GCA_011390535.1,d__Bacteria;p__Myxococcota;c__Polyangia;o__HGW-17;f__SLPX01;g__SLPX01;s__SLPX01 sp011390535,2,2
Contig/Scaffold,NA,1.47,7976840,PRJEB31362,MQ,genbank,GCA_900696455.1,d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__UBA2376;s__UBA2376 sp900696455,7,4
Contig/Scaffold,NA,0.32,5270382,PRJEB38681,MQ,genbank,GCA_903825545.1,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__40CM-4-68-19;g__CAIWCD01;s__CAIWCD01 sp903911145,10,2
Contig/Scaffold,NA,0.65,5727782,PRJEB38681,MQ,genbank,GCA_903840165.1,d__Bacteria;p__Myxococcota;c__UBA9042;o__UBA9042;f__UBA9042;g__CAIMEY01;s__CAIMEY01 sp903840165,4,1
Contig/Scaffold,NA,3.7,6682545,PRJEB38681,MQ,genbank,GCA_903842895.1,d__Bacteria;p__Myxococcota;c__UBA9042;o__UBA9042;f__UBA9042;g__CAIYBN01;s__CAIYBN01 sp903896545,5,5
Contig/Scaffold,NA,4.03,9484611,PRJEB38681,MQ,genbank,GCA_903847385.1,d__Bacteria;p__Myxococcota;c__Bradymonadia;o__UBA7976;f__UBA1532;g__CAINDO01;s__CAINDO01 sp903847385,5,3
Contig/Scaffold,NA,0.65,5917096,PRJEB38681,MQ,genbank,GCA_903880045.1,d__Bacteria;p__Myxococcota;c__UBA9042;o__UBA9042;f__UBA9042;g__SXRM01;s__SXRM01 sp903883645,5,5
Contig/Scaffold,NA,1.94,6755150,PRJEB38681,MQ,genbank,GCA_903896545.1,d__Bacteria;p__Myxococcota;c__UBA9042;o__UBA9042;f__UBA9042;g__CAIYBN01;s__CAIYBN01 sp903896545,4,1
Contig/Scaffold,NA,4.43,5548176,PRJEB38681,MQ,genbank,GCA_903903785.1,d__Bacteria;p__Myxococcota;c__UBA9042;o__DTJE01;f__DTJE01;g__CAIZWN01;s__CAIZWN01 sp903857665,3,3
Contig/Scaffold,NA,3.36,6004001,PRJEB38681,MQ,genbank,GCA_903916655.1,d__Bacteria;p__Myxococcota;c__UBA796;o__UBA796;f__SXON01;g__SXON01;s__SXON01 sp903885375,7,5
Contig/Scaffold,NA,1.94,6044715,PRJEB38681,MQ,genbank,GCA_903923475.1,d__Bacteria;p__Myxococcota;c__UBA9042;o__UBA9042;f__UBA9042;g__CAIYBN01;s__CAIYBN01 sp903929795,2,0
Contig/Scaffold,NA,1.61,4050202,PRJEB38681,MQ,genbank,GCA_903927915.1,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Anaeromyxobacteraceae;g__CAIOAK01;s__CAIOAK01 sp903855945,9,8
Complete/Chromosome,NA,4.97,12349744,PRJNA224116,HQ,refseq,GCF_002305875.1,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Cystobacter;s__Cystobacter fuscus_A,50,0
Contig/Scaffold,NA,6.42,14076305,PRJNA224116,MQ,refseq,GCF_003044305.1,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Vitiosangium;s__Vitiosangium sp003044305,52,10
Contig/Scaffold,NA,0.65,9632145,PRJNA224116,HQ,refseq,GCF_003611685.1,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Corallococcus;s__Corallococcus coralloides,42,38
Complete/Chromosome,NA,0.65,9587888,PRJNA224116,HQ,refseq,GCF_004104415.1,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Corallococcus;s__Corallococcus coralloides,36,0
Contig/Scaffold,NA,3.89,5588314,PRJNA224116,MQ,refseq,GCF_007997005.1,d__Bacteria;p__Myxococcota;c__Bradymonadia;o__Bradymonadales;f__Bradymonadaceae;g__Lujinxingia;s__Lujinxingia sp007997005,6,2
Contig/Scaffold,NA,1.32,9071799,PRJNA224116,HQ,refseq,GCF_010998655.1,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Myxococcus;s__Myxococcus sp010998615,30,27
Contig/Scaffold,NA,1.32,8934185,PRJNA224116,HQ,refseq,GCF_013372585.1,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Myxococcus;s__Myxococcus sp013372585,31,15
Contig/Scaffold,NA,0.65,10824667,PRJNA224116,HQ,refseq,GCF_900111765.1,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Myxococcus;s__Myxococcus fulvus,45,7
